SEQN,SDDSRVYR,RIDSTATR,RIAGENDR,RIDAGEYR,RIDRETH1,RIDRETH3,RIDEXMON,DMQMILIZ,DMDBORN4,DMDCITZN,DMDEDUC2,DMDMARTL,SIALANG,SIAPROXY,SIAINTRP,FIALANG,FIAPROXY,FIAINTRP,MIALANG,MIAPROXY,MIAINTRP,AIALANGA,WTINT2YR,WTMEC2YR,SDMVPSU,SDMVSTRA,INDHHIN2,INDFMIN2,INDFMPIR,DMDHHSIZ,DMDFMSIZ,DMDHHSZA,DMDHHSZB,DMDHHSZE,DMDHRGND,DMDHRAGE,DMDHRBR4,DMDHREDU,DMDHRMAR,DMDHSEDU
66155,7,2,2,19,4,4,1.0,2.0,1,1.0,,,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,11078.202838,10933.134393,1,102,12.0,12.0,,7,7,3,2,0,2,52,1.0,4.0,5.0,
66156,7,2,2,15,4,4,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,11711.384457,11558.024533,2,95,6.0,6.0,0.86,6,6,0,4,0,2,32,1.0,4.0,6.0,
66157,7,2,1,80,3,3,2.0,1.0,1,1.0,3.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,47098.572583999994,50542.386793,1,95,7.0,7.0,2.72,2,2,0,0,2,1,80,1.0,3.0,1.0,3.0
66158,7,2,1,11,5,6,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,9175.735601,9896.833095,3,91,15.0,15.0,5.0,4,4,1,1,0,1,40,2.0,5.0,1.0,5.0
66159,7,2,2,6,5,6,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,9007.62445,9504.796896,2,102,8.0,8.0,1.72,5,5,0,2,1,1,63,2.0,5.0,1.0,5.0
66160,7,2,2,36,4,4,2.0,2.0,1,1.0,3.0,5.0,1,2.0,2,1.0,2.0,2.0,,,,,27627.442401999997,28606.852107,1,99,14.0,14.0,5.0,2,2,0,0,1,2,64,1.0,3.0,3.0,
66161,7,2,1,80,3,3,1.0,1.0,1,1.0,1.0,2.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,14979.892428000001,16276.055879,1,92,3.0,3.0,0.98,2,1,0,0,1,1,53,,,5.0,
66162,7,2,2,60,2,2,1.0,2.0,2,1.0,5.0,1.0,2,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10614.141896,11057.128009999999,2,93,15.0,15.0,5.0,2,2,0,0,2,1,60,2.0,5.0,1.0,5.0
66163,7,2,1,12,1,1,1.0,,1,1.0,,,2,1.0,2,2.0,2.0,2.0,1.0,2.0,2.0,1.0,18242.832494,18521.680571,1,102,6.0,6.0,1.03,6,6,0,4,0,1,34,2.0,2.0,1.0,1.0
66164,7,2,2,6,4,4,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,8292.876947,8466.609309,1,102,1.0,1.0,0.0,5,5,0,3,0,2,41,1.0,4.0,1.0,4.0
66165,7,2,1,24,3,3,1.0,2.0,1,1.0,3.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,26847.643051,28699.104327999998,1,98,5.0,5.0,1.05,3,3,1,0,0,1,24,1.0,3.0,1.0,3.0
66166,7,2,2,2,4,4,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,7348.244329999998,8211.623817,2,101,2.0,2.0,0.22,4,4,1,1,0,2,41,1.0,2.0,4.0,
66167,7,2,2,23,5,6,1.0,2.0,1,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,11717.478547,12264.683949,1,95,5.0,5.0,0.73,6,6,1,0,1,1,62,2.0,3.0,1.0,
66168,7,2,2,8,3,3,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,53931.048037,53769.024148000004,2,96,7.0,7.0,2.38,2,2,0,1,0,2,30,1.0,4.0,3.0,
66169,7,2,1,63,3,3,2.0,2.0,1,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,105295.506815,106646.104223,2,94,15.0,15.0,5.0,3,3,0,1,1,1,63,1.0,5.0,1.0,3.0
66170,7,1,1,2,5,7,,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,25107.382643,0.0,1,101,13.0,13.0,,3,3,1,0,0,2,20,1.0,2.0,6.0,
66171,7,2,2,6,4,4,2.0,,2,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,9235.947079000001,9578.084112,1,96,9.0,9.0,2.78,4,4,0,2,0,1,54,2.0,5.0,4.0,
66172,7,2,2,20,3,3,1.0,2.0,1,1.0,3.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,53634.754806,54437.113731,1,98,3.0,3.0,0.73,3,3,0,0,0,1,52,1.0,4.0,1.0,3.0
66173,7,2,2,32,1,1,1.0,2.0,2,1.0,2.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,39561.667842,40925.159766000004,2,98,2.0,2.0,0.27,4,4,2,1,0,2,32,2.0,2.0,5.0,
66174,7,2,2,4,4,4,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,10437.988787,11231.392369,2,100,5.0,5.0,0.88,5,5,2,1,0,2,30,1.0,4.0,6.0,
66175,7,2,1,13,3,3,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,30943.024697000004,32205.010072000005,1,98,3.0,3.0,0.5,5,5,0,3,0,2,56,1.0,3.0,3.0,
66176,7,2,1,0,3,3,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,30452.785006000002,32601.018115,3,92,15.0,15.0,5.0,4,4,2,0,0,1,38,1.0,5.0,1.0,5.0
66177,7,2,1,44,4,4,1.0,2.0,2,2.0,2.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,22480.961662,23102.216297,1,98,6.0,6.0,1.57,3,3,0,0,2,1,66,2.0,2.0,1.0,4.0
66178,7,2,1,62,4,4,1.0,2.0,1,1.0,3.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,10420.275705,10827.833191,2,96,14.0,14.0,3.06,5,5,1,1,1,2,54,1.0,3.0,6.0,
66179,7,2,2,23,5,6,1.0,2.0,1,1.0,4.0,5.0,1,2.0,1,,,,1.0,2.0,2.0,1.0,16937.044169999994,17660.28577,1,92,2.0,2.0,0.33,5,5,0,1,0,1,51,2.0,1.0,4.0,
66180,7,2,2,15,5,6,2.0,,1,1.0,,,1,1.0,1,1.0,2.0,1.0,1.0,2.0,2.0,1.0,7284.336217,7807.466703,3,90,2.0,2.0,0.45,3,3,0,1,0,1,55,2.0,1.0,1.0,3.0
66181,7,2,2,11,3,3,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,58907.36249299999,59749.51689,1,91,14.0,14.0,4.03,4,4,0,2,0,1,52,1.0,4.0,1.0,5.0
66182,7,2,1,7,3,3,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,25019.74954,25881.463934,1,101,3.0,3.0,0.44,5,5,0,3,0,1,35,1.0,3.0,1.0,4.0
66183,7,2,2,14,4,4,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,14143.201944999999,13910.07431,2,97,2.0,2.0,0.33,4,4,2,1,0,2,34,1.0,2.0,5.0,
66184,7,2,1,24,4,4,1.0,2.0,1,1.0,4.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,25807.688156,25402.018879,1,100,15.0,15.0,5.0,4,4,0,0,0,1,54,1.0,5.0,1.0,5.0
66185,7,2,2,2,3,3,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,23729.271287,24041.081904,1,94,3.0,3.0,0.65,3,3,1,0,0,2,20,1.0,4.0,6.0,
66186,7,2,2,45,1,1,1.0,2.0,2,2.0,2.0,1.0,2,2.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,40337.933888,43242.78483500001,2,98,13.0,13.0,,5,5,0,2,0,1,48,2.0,1.0,1.0,2.0
66187,7,2,1,24,3,3,1.0,2.0,1,1.0,3.0,6.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,26847.643051,28699.104327999998,1,98,5.0,3.0,1.07,4,1,2,0,0,1,24,1.0,3.0,6.0,
66188,7,2,1,7,2,2,1.0,,2,1.0,,,2,1.0,2,2.0,2.0,2.0,,,,,11778.213296,12552.114189,2,93,5.0,5.0,0.87,4,4,1,1,0,1,41,2.0,5.0,1.0,3.0
66189,7,2,1,47,1,1,2.0,2.0,2,2.0,2.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,31640.296506,32716.968708999997,2,94,12.0,12.0,,4,4,0,2,0,1,47,2.0,2.0,1.0,2.0
66190,7,2,2,1,5,7,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,7280.1081680000025,7886.672866,3,91,14.0,14.0,3.17,6,6,1,3,0,1,39,1.0,4.0,1.0,5.0
66191,7,2,2,56,4,4,2.0,2.0,1,1.0,2.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,24382.996387,23715.691725999997,1,92,3.0,3.0,0.98,2,2,0,0,1,1,70,1.0,2.0,1.0,2.0
66192,7,2,1,80,3,3,1.0,1.0,1,1.0,4.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,32785.873782999995,35446.092694,1,94,9.0,9.0,3.8,2,2,0,0,2,1,80,1.0,4.0,1.0,4.0
66193,7,2,2,25,4,4,2.0,2.0,2,2.0,4.0,1.0,1,2.0,1,1.0,2.0,2.0,,,,,21640.010524,20942.104188999998,1,93,6.0,6.0,1.35,3,3,0,1,0,1,32,2.0,4.0,1.0,4.0
66194,7,2,2,63,3,3,2.0,2.0,1,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,149804.257477,155051.14008699998,1,97,15.0,15.0,5.0,3,3,0,1,2,2,63,1.0,5.0,1.0,
66195,7,2,2,9,4,4,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7619.934086,8032.046595999999,2,103,6.0,6.0,1.3,4,4,1,1,0,2,26,1.0,4.0,1.0,3.0
66196,7,2,2,31,4,4,1.0,2.0,1,1.0,2.0,5.0,1,2.0,2,1.0,2.0,2.0,,,,,36053.766708999996,35796.14047,1,100,5.0,5.0,0.85,5,5,0,2,0,2,54,1.0,2.0,2.0,
66197,7,2,2,60,2,2,1.0,2.0,2,1.0,1.0,1.0,2,2.0,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,10536.096735,10975.825598000001,2,93,5.0,5.0,1.32,2,2,0,0,2,1,71,2.0,4.0,1.0,1.0
66198,7,2,2,46,5,6,2.0,2.0,2,2.0,4.0,6.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,11762.034222,11824.231183,3,90,77.0,77.0,,7,7,1,2,0,1,41,2.0,3.0,6.0,
66199,7,2,2,58,2,2,1.0,2.0,2,2.0,2.0,1.0,2,2.0,2,2.0,2.0,2.0,1.0,2.0,2.0,1.0,19676.781212,20033.616894,2,103,12.0,12.0,,3,3,0,0,1,1,60,2.0,2.0,1.0,2.0
66200,7,2,1,10,1,1,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,12577.115885,12876.063540000001,2,96,7.0,7.0,1.79,4,4,0,2,0,1,43,2.0,3.0,1.0,2.0
66201,7,2,1,45,3,3,2.0,2.0,1,1.0,4.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,152858.509804,159455.333031,1,101,8.0,8.0,2.24,4,4,0,1,0,1,45,1.0,4.0,1.0,
66202,7,2,1,61,5,6,1.0,2.0,2,1.0,1.0,1.0,1,2.0,1,1.0,2.0,1.0,1.0,2.0,1.0,3.0,5201.567667,6086.620135,2,92,99.0,77.0,,7,3,3,3,1,1,61,2.0,1.0,1.0,3.0
66203,7,2,1,17,5,7,2.0,2.0,1,1.0,,,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,13748.325141,13775.506705000002,1,97,15.0,15.0,5.0,6,6,0,1,1,2,53,1.0,4.0,1.0,
66204,7,2,2,33,4,4,1.0,2.0,1,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,36053.766708999996,37031.002154,1,100,14.0,14.0,3.47,4,4,2,0,0,1,34,1.0,5.0,1.0,5.0
66205,7,2,2,28,3,3,2.0,1.0,1,1.0,5.0,3.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,112991.277498,114001.49655,1,93,14.0,14.0,5.0,1,1,0,0,0,2,28,1.0,5.0,3.0,
66206,7,2,1,62,4,4,1.0,2.0,2,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7973.883342,8036.2575659999975,1,100,9.0,9.0,2.88,3,3,0,0,1,1,62,2.0,5.0,1.0,4.0
66207,7,2,1,80,4,4,2.0,2.0,1,1.0,1.0,2.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,7663.797586,8115.960731,1,96,7.0,7.0,3.58,1,1,0,0,1,1,80,1.0,1.0,2.0,
66208,7,2,1,53,3,3,1.0,2.0,1,1.0,2.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,35958.875702,38183.099814999994,1,98,8.0,8.0,2.62,4,3,0,0,0,1,53,1.0,2.0,1.0,3.0
66209,7,2,1,15,4,4,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,13731.625553,14242.275028,1,100,14.0,14.0,5.0,3,3,0,1,1,2,44,1.0,4.0,5.0,
66210,7,2,2,63,4,4,2.0,2.0,1,1.0,2.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,9113.905743000001,10210.592308,3,90,3.0,3.0,0.78,3,3,0,1,2,1,80,2.0,3.0,1.0,2.0
66211,7,2,2,8,5,7,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7877.267255,8558.823016,2,94,15.0,15.0,4.44,5,5,0,1,1,2,74,1.0,5.0,2.0,
66212,7,2,1,8,1,1,1.0,,1,1.0,,,2,1.0,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0,16747.549238,17012.570163,2,96,4.0,4.0,0.81,4,4,1,1,0,1,36,2.0,1.0,6.0,
66213,7,2,1,18,5,7,1.0,2.0,1,1.0,,,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,93641.872053,93270.11824299999,2,98,10.0,10.0,3.04,4,4,0,0,0,1,55,1.0,4.0,1.0,4.0
66214,7,2,2,70,3,3,2.0,2.0,1,1.0,2.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,1.0,2.0,,30548.472436,31485.669457999997,1,101,7.0,7.0,1.83,3,3,0,0,2,1,67,1.0,1.0,1.0,2.0
66215,7,2,1,47,3,3,1.0,2.0,1,1.0,2.0,4.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,28813.038041000003,28739.023279,1,94,3.0,3.0,1.16,2,1,0,0,0,2,36,1.0,3.0,5.0,
66216,7,2,2,8,5,6,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,9620.269704999999,11100.236566,2,91,6.0,6.0,1.26,5,5,0,2,0,2,47,2.0,1.0,1.0,1.0
66217,7,2,2,51,1,1,1.0,2.0,2,2.0,1.0,1.0,2,2.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,28701.155283,32172.514581,2,98,7.0,7.0,2.25,3,3,0,1,0,2,51,2.0,1.0,1.0,1.0
66218,7,2,2,43,5,7,2.0,2.0,1,1.0,4.0,3.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,34666.955582,39600.756419,1,97,6.0,6.0,2.24,2,1,0,0,0,2,43,1.0,4.0,3.0,
66219,7,2,2,46,3,3,2.0,2.0,1,1.0,2.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,138322.767578,143283.052066,1,101,7.0,7.0,2.64,2,2,0,0,0,1,57,1.0,2.0,1.0,2.0
66220,7,2,1,19,3,3,2.0,2.0,1,1.0,,,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,56223.281913,55799.760014,1,99,8.0,8.0,2.81,3,3,0,1,0,1,19,1.0,4.0,,
66221,7,2,2,59,5,6,1.0,2.0,2,1.0,1.0,1.0,1,2.0,1,1.0,2.0,1.0,,,,,11446.604914,11655.034159,2,92,3.0,3.0,0.7,3,3,0,0,0,1,58,2.0,1.0,1.0,1.0
66222,7,2,1,47,4,4,2.0,2.0,1,1.0,2.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,16382.74577,17320.281883,2,99,7.0,7.0,1.63,4,4,0,2,0,1,53,1.0,3.0,3.0,
66223,7,2,2,9,3,3,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,43528.185872,44344.05334,1,92,10.0,10.0,2.1,6,6,1,1,0,2,29,1.0,4.0,1.0,2.0
66224,7,2,2,80,3,3,2.0,2.0,1,1.0,3.0,2.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,42992.537371,49508.460769,2,95,2.0,2.0,0.54,1,1,0,0,1,2,80,1.0,3.0,2.0,
66225,7,2,2,0,4,4,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,4439.36229,4707.453058,2,100,14.0,14.0,3.06,5,5,1,0,0,1,50,1.0,5.0,1.0,5.0
66226,7,1,1,2,2,2,,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,11853.772636,0.0,2,96,3.0,3.0,0.54,4,4,1,1,0,1,29,1.0,2.0,1.0,2.0
66227,7,2,1,66,5,6,1.0,2.0,2,1.0,1.0,1.0,1,2.0,1,1.0,2.0,1.0,1.0,2.0,1.0,,6357.471593,6706.752466,2,92,5.0,5.0,0.64,7,7,1,2,1,1,66,2.0,1.0,1.0,3.0
66228,7,2,1,28,3,3,1.0,2.0,1,1.0,5.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,115391.11317699999,120921.74209300001,1,102,14.0,8.0,4.41,2,1,0,0,0,1,27,1.0,4.0,5.0,
66229,7,2,1,71,3,3,2.0,1.0,1,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,51668.474366,53628.722404,1,99,15.0,15.0,5.0,2,2,0,0,2,2,68,1.0,3.0,1.0,5.0
66230,7,2,2,64,2,2,2.0,2.0,2,1.0,3.0,4.0,2,2.0,2,2.0,2.0,2.0,1.0,2.0,1.0,2.0,13676.984152,14509.761798,2,91,8.0,8.0,1.85,5,5,0,2,1,1,39,2.0,3.0,1.0,4.0
66231,7,2,1,0,1,1,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,5323.166653,5657.098649000001,3,91,6.0,6.0,0.89,7,7,1,1,0,1,59,2.0,1.0,1.0,1.0
66232,7,2,2,17,5,7,2.0,2.0,1,1.0,,,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,11975.458482,12291.118946999999,1,97,15.0,15.0,5.0,6,6,0,3,0,1,47,1.0,5.0,1.0,5.0
66233,7,2,2,25,5,6,1.0,2.0,1,1.0,4.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,16937.044169999994,18839.574737,1,92,14.0,14.0,3.3,4,4,2,0,0,1,28,1.0,4.0,1.0,4.0
66234,7,2,1,26,3,3,1.0,2.0,1,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,108504.032354,111983.725775,1,92,6.0,6.0,1.62,3,3,1,0,0,2,26,1.0,5.0,1.0,5.0
66235,7,2,2,33,5,6,2.0,2.0,1,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,17978.142628,18308.053591,1,91,5.0,5.0,0.89,4,4,2,0,0,1,39,1.0,4.0,1.0,5.0
66236,7,2,1,3,1,1,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,20874.345556,20902.551715999998,3,92,12.0,12.0,,4,4,2,0,0,1,30,1.0,3.0,1.0,4.0
66237,7,2,1,52,2,2,1.0,2.0,2,1.0,2.0,1.0,2,2.0,2,1.0,2.0,2.0,2.0,2.0,1.0,2.0,26554.904329,26165.252043,2,93,8.0,8.0,2.49,3,3,0,0,0,1,52,2.0,2.0,1.0,4.0
66238,7,2,2,61,4,4,1.0,2.0,1,1.0,2.0,2.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7869.59899,8538.749518,2,100,6.0,6.0,2.39,1,1,0,0,1,2,61,1.0,2.0,2.0,
66239,7,2,1,80,5,6,2.0,2.0,1,1.0,5.0,2.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,14765.705646,15876.477147,3,91,14.0,14.0,5.0,1,1,0,0,1,1,80,1.0,5.0,2.0,
66240,7,2,1,47,5,6,1.0,2.0,2,1.0,4.0,4.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,18194.001025999998,18423.321012,1,92,14.0,14.0,3.69,4,4,0,2,0,1,47,2.0,4.0,4.0,
66241,7,2,2,50,2,2,2.0,2.0,2,1.0,4.0,4.0,2,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,2.0,18341.621381999998,19145.40337,2,90,5.0,5.0,1.19,3,3,0,0,0,2,50,2.0,4.0,4.0,
66242,7,2,2,14,1,1,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,16781.078148,17378.8338,2,103,2.0,2.0,0.22,7,7,0,3,0,2,39,2.0,1.0,5.0,
66243,7,2,2,39,4,4,1.0,2.0,1,1.0,4.0,6.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,26465.930618000002,27183.288270999998,2,97,15.0,15.0,5.0,4,4,0,2,0,1,47,,,6.0,
66244,7,2,2,3,1,1,2.0,,1,1.0,,,2,1.0,2,2.0,2.0,2.0,,,,,13366.393396,14756.857003000001,2,94,4.0,4.0,0.81,4,4,2,0,0,1,26,2.0,2.0,1.0,2.0
66245,7,2,1,47,5,6,2.0,2.0,2,2.0,2.0,1.0,1,2.0,2,1.0,2.0,2.0,,,,,18094.847125,18029.478224000002,3,91,10.0,10.0,4.42,2,2,0,0,0,1,47,2.0,2.0,1.0,
66246,7,2,1,40,3,3,2.0,2.0,1,1.0,2.0,5.0,1,2.0,2,,,,1.0,2.0,2.0,1.0,152858.509804,163392.947883,1,95,,,,5,5,0,2,0,2,37,1.0,3.0,1.0,
66247,7,2,1,70,4,4,1.0,2.0,1,1.0,2.0,2.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,9850.66662,10431.854777,2,98,2.0,2.0,0.75,1,1,0,0,1,1,70,1.0,2.0,2.0,
66248,7,1,1,4,3,3,,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,81508.607355,0.0,1,91,8.0,8.0,2.51,3,3,1,0,0,2,24,1.0,4.0,1.0,3.0
66249,7,2,2,27,5,6,1.0,2.0,2,2.0,5.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,18801.993237,20649.846581,2,96,8.0,6.0,2.39,2,1,0,0,0,1,26,2.0,5.0,5.0,
66250,7,2,2,21,3,3,1.0,2.0,1,1.0,4.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,55628.505329,57174.81454500001,3,92,4.0,3.0,0.52,5,4,0,0,0,2,57,1.0,4.0,1.0,2.0
66251,7,2,1,33,1,1,1.0,2.0,2,2.0,1.0,1.0,2,2.0,2,2.0,2.0,2.0,,,,,53303.690379,52901.390578,1,100,4.0,4.0,0.78,4,4,0,0,1,1,33,2.0,1.0,1.0,1.0
66252,7,2,1,0,3,3,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,11017.136220999999,11794.318892,1,101,1.0,1.0,0.0,2,2,1,0,0,2,32,1.0,3.0,3.0,
66253,7,2,2,38,3,3,2.0,2.0,1,1.0,4.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,77778.94930800001,80709.48883300001,1,101,9.0,9.0,2.6,4,4,0,2,0,2,38,1.0,4.0,1.0,4.0
66254,7,2,2,64,2,2,1.0,2.0,2,1.0,2.0,5.0,2,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10235.0654,10662.230581,2,93,7.0,7.0,2.31,2,2,0,0,1,2,40,2.0,4.0,5.0,
66255,7,2,1,12,1,1,1.0,,1,1.0,,,2,1.0,1,1.0,2.0,1.0,1.0,2.0,2.0,1.0,32326.520310000004,34735.818434,2,98,13.0,13.0,,5,5,0,2,0,1,48,2.0,1.0,1.0,2.0
66256,7,2,2,49,1,1,2.0,2.0,2,2.0,5.0,4.0,2,2.0,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,31235.666551,31909.585756,3,92,8.0,8.0,2.01,4,4,1,0,0,2,49,2.0,5.0,4.0,
66257,7,2,1,15,4,4,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,9509.185342,11220.147089,2,99,2.0,2.0,0.2,7,7,1,2,1,1,63,1.0,1.0,2.0,
66258,7,2,1,14,5,6,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7721.595409999999,8116.704637999997,2,96,8.0,8.0,2.7,3,3,0,1,0,1,49,2.0,5.0,1.0,5.0
66259,7,2,1,45,5,6,1.0,2.0,2,1.0,3.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,3.0,16898.996353,17358.625105000006,1,92,8.0,8.0,2.3,4,4,0,1,0,2,41,,,1.0,3.0
66260,7,2,2,4,5,6,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,4938.043177000001,5373.703942,1,91,10.0,10.0,3.78,3,3,1,0,0,1,35,2.0,5.0,1.0,5.0
66261,7,2,1,52,3,3,2.0,2.0,2,2.0,3.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,166897.201244,169896.236244,2,91,15.0,3.0,0.9,7,1,0,0,1,1,49,,,5.0,
66262,7,1,2,80,3,3,,2.0,1,1.0,3.0,1.0,1,2.0,2,1.0,2.0,2.0,,,,,52209.836905000004,0.0,1,98,6.0,6.0,1.95,2,2,0,0,2,1,80,1.0,3.0,1.0,3.0
66263,7,2,1,65,3,3,1.0,2.0,1,1.0,5.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,105401.67422999999,106753.633419,2,92,14.0,14.0,5.0,1,1,0,0,1,1,65,1.0,5.0,5.0,
66264,7,2,2,64,1,1,1.0,2.0,2,2.0,1.0,1.0,2,2.0,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0,16352.915834,17178.789759,3,92,5.0,5.0,1.26,3,3,0,0,1,1,59,2.0,1.0,1.0,1.0
